url,mname,source,status,failures,last_checked,first_seen,last_seen,tracked_days,bonus_count,window_count,last_24h_count,prev_24h_count,distinct_days,total_amount,avg_amount,max_amount,total_perceived,avg_perceived,commission_count,commission_total,avg_minwithdraw,avg_maxwithdraw,avg_rollover,bonuses_per_day,recent_share,growth_24h,hours_since_seen,avg_withdraw_headroom,avg_ratio,avg_rollover_burden,value_per_bonus,value_per_rollover,commission_share,avg_bonus_lifetime_days,stability,avg_daily_value,active_today,referral_url,short_url
https://100payau.com,,urls,Error,0,2026-08-18 03:43:40,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://100pokies.com,KINGPOKIES8,urls,Error,0,2026-08-18 02:33:24,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://11win.com,,urls,Redirect,0,2026-08-18 02:32:53,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://12playau.com,,urls,Redirect,0,2026-06-22 22:48:48,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://19rich.com,19RICH,urls,OK,0,2026-08-23 16:41:26,2026-06-12 10:22:10,2026-08-17 10:59:06,66.0,2,1,0,0,2,4.0,4.0,4.0,4.06,2.03,0,0.0,70.0,70.0,2.0,0.030,0.0,0,149.7,80.0,10.000,10.0,2.03,0.64,0.0,0.00,0.030,0.06,0,,
https://1aupokies.com,,urls,Error,0,2026-08-18 03:43:49,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://1bigwin.com,1BIGWIN,urls,OK,0,2026-08-18 03:40:25,2026-06-12 10:22:02,2026-06-12 10:22:02,0.0,1,1,0,0,1,10.0,10.0,10.0,2.35,2.35,0,0.0,100.0,10.0,0.0,,0.0,0,1734.3,90.0,10.000,10.0,2.35,2.35,0.0,0.00,,,0,,
https://1pokies.com,,urls,Error,0,2026-08-18 03:43:54,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://1spinnwin.com,1SPIN&WIN,urls,Error,0,2026-08-18 03:40:52,2026-06-12 10:21:10,2026-06-17 08:48:29,4.9,2,2,0,0,2,25.0,12.5,15.0,1.28,0.64,0,0.0,150.0,7.5,50.0,0.405,0.0,0,1615.9,142.5,11.667,56.7,0.64,0.63,0.0,0.04,0.405,0.26,0,,
https://1winbet369.com,1WINBET369,urls,Error,0,2026-08-18 03:41:36,2026-06-12 10:21:02,2026-06-12 10:21:02,0.0,2,2,0,0,1,20.0,20.0,20.0,1.00,0.50,0,0.0,300.0,7.5,0.0,,0.0,0,1734.3,292.5,25.000,25.0,0.50,0.50,0.0,0.00,,,0,,
https://spinking.co,SpinKing,urls,Error,0,2026-08-18 03:41:21,2026-06-12 11:11:10,2026-06-17 09:11:09,4.9,2,1,0,0,2,10.0,10.0,10.0,0.90,0.45,0,0.0,250.0,16.0,0.0,0.407,0.0,0,1615.5,234.0,30.000,30.0,0.45,0.45,0.0,2.48,0.407,0.18,0,,
https://pt77au.club,,urls,Error,0,2026-06-20 17:39:35,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://winmore8.com,,urls,Code 530,0,2026-06-20 17:40:07,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://auraaud.com,,urls,Blocked,0,2026-06-20 17:37:06,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://ff96au.com,FF96,urls,Error,0,2026-08-18 02:33:01,2026-06-12 11:11:34,2026-06-12 11:11:34,0.0,1,1,0,0,1,0.0,,,0.01,0.01,0,0.0,100.0,20.0,0.0,,0.0,0,1733.5,80.0,,,0.01,0.01,0.0,0.00,,,0,,
https://drift668.co,,urls,Error,0,2026-06-20 17:37:53,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://spaceman369.com,SPACEMAN369,urls,OK,0,2026-08-23 16:41:04,2026-06-12 11:11:47,2026-06-19 16:54:15,7.2,4,2,0,0,2,118.0,29.5,60.0,4.13,1.03,0,0.0,725.0,22.5,0.0,0.553,0.0,0,1559.8,702.5,31.607,31.6,1.03,1.03,0.0,0.00,0.276,0.57,0,,
https://aussiebt.net,,urls,Error,0,2026-06-20 17:37:06,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://enjoy33.vip,Enjoy33,urls,Error,0,2026-08-18 02:32:55,2026-06-12 11:12:01,2026-06-12 11:12:01,0.0,1,1,0,0,1,0.0,,,0.06,0.06,0,0.0,1888.0,10.0,0.0,,0.0,0,1733.5,1878.0,,,0.06,0.06,0.0,0.00,,,0,,
https://pg9aus.com,,urls,Error,0,2026-06-20 17:38:52,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://efa777.com,EFA777,urls,OK,0,2026-06-20 17:36:12,2026-06-12 11:12:12,2026-06-12 11:12:12,0.0,1,1,0,0,1,0.0,,,0.15,0.15,0,0.0,137.0,20.0,0.0,,0.0,0,1733.5,117.0,,,0.15,0.15,0.0,0.00,,,0,,
https://avg88.com,AVG88 (AUD),urls,Error,0,2026-08-18 02:31:06,2026-06-12 11:12:20,2026-06-12 11:12:20,0.0,3,2,0,0,1,41.0,20.5,36.0,1.59,0.53,0,0.0,498.7,13.3,0.0,,0.0,0,1733.5,485.3,48.800,48.8,0.53,0.53,0.0,0.00,,,0,,
https://astar77au.com,ASIASTAR777AU,urls,Error,0,2026-08-18 02:31:20,2026-06-12 11:12:29,2026-06-12 11:21:58,0.0,1,1,0,0,1,0.0,,,0.26,0.26,0,0.0,200.0,20.0,0.0,151.845,0.0,0,1733.3,180.0,,,0.26,0.26,0.0,0.01,151.845,39.23,0,,
https://scr66.net,,urls,Error,0,2026-06-20 17:40:20,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://a99au.com,A99AU,urls,Method Not Allowed,0,2026-06-20 17:36:57,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://v8au.com,V8,urls,Error,0,2026-08-18 03:42:24,2026-06-12 11:13:05,2026-06-12 11:13:05,0.0,1,1,0,0,1,0.0,,,0.15,0.15,0,0.0,88.0,20.0,0.0,,0.0,0,1733.5,68.0,,,0.15,0.15,0.0,0.00,,,0,,
https://mrpoint.co,MRPOINT,urls,OK,0,2026-06-20 17:38:38,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://luxe66.com,LUXE 66: Where Every Bet is a Taste of Luxury,urls,OK,0,2026-06-20 17:38:19,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://methwin.com,,urls,Error,0,2026-06-20 11:56:48,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://spade69.co,SPADE69,urls,Error,0,2026-08-23 16:40:37,2026-06-12 11:13:40,2026-06-12 11:13:40,0.0,6,2,0,0,1,2020.0,404.0,700.0,305.01,50.84,0,0.0,925.0,69.5,5.0,,0.0,0,1733.5,855.5,60.955,61.0,50.84,50.83,0.0,0.00,,,0,,
https://audgo.net,AUDGO,urls,OK,0,2026-08-18 03:40:23,2026-06-12 11:13:48,2026-06-12 11:13:48,0.0,2,1,0,0,1,20.0,20.0,20.0,1.15,0.57,0,0.0,294.0,20.0,0.0,,0.0,0,1733.5,274.0,25.000,25.0,0.57,0.57,0.0,0.00,,,0,,
https://vicbet777.com,YEAH96,urls,OK,0,2026-06-22 22:49:13,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://mee88aus.com,MEE88 AUS,urls,OK,0,2026-08-18 03:39:49,2026-06-12 11:14:03,2026-06-17 05:25:48,4.8,2,1,0,0,2,23.1,11.6,23.0,5.40,2.70,0,0.0,800.0,199.0,0.0,0.420,0.0,0,1619.3,790.0,34.783,34.8,2.70,2.70,0.0,0.00,0.420,1.14,0,,
https://winmate88.com,,urls,Error,0,2026-06-20 17:41:06,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://imillion88.com,,urls,Redirect,0,2026-06-20 17:38:31,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://betus10.co,BETUS10,urls,OK,0,2026-08-23 16:41:14,2026-06-12 11:15:21,2026-08-17 10:58:43,66.0,4,1,0,0,2,81.0,20.2,30.0,3.01,0.75,0,0.0,522.0,20.0,0.0,0.061,0.0,0,149.7,502.0,30.463,30.5,0.75,0.75,0.0,16.50,0.030,0.05,0,,
https://raabet9.com,Raabet9,urls,OK,0,2026-06-19 16:59:15,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://galaxy96au.com,Galaxy Pokies Casino Australia,urls,OK,0,2026-06-20 17:37:51,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://mrwin77au.com,MrWin77,urls,OK,0,2026-06-19 16:58:48,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://bmb99.com,,urls,Error,0,2026-06-20 17:37:24,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://speedwin99.com,,urls,Redirect,0,2026-06-20 12:02:10,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://dolphin88.co,Dolphin88,urls,OK,0,2026-08-23 16:41:01,2026-06-12 11:16:02,2026-06-17 08:54:53,4.9,4,1,0,0,2,134.8,33.7,50.0,6.37,1.59,0,0.0,819.0,11.9,0.0,0.816,0.0,0,1615.8,807.1,33.207,33.2,1.59,1.59,0.0,0.02,0.408,1.30,0,,
https://msn33.com,,urls,Redirect,0,2026-06-20 17:38:53,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://m88oz.com,,urls,Redirect,0,2026-06-20 11:55:41,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://rubyaud.com,RUBY,urls,OK,0,2026-08-23 16:41:16,2026-06-12 11:16:23,2026-06-12 11:51:24,0.0,3,2,0,0,1,40.0,13.3,20.0,2.57,0.86,0,0.0,300.0,13.3,0.0,123.370,0.0,0,1732.8,286.7,30.556,30.6,0.86,0.86,0.0,0.01,41.123,105.63,0,,
https://auspay96.com,AUSPAY96,urls,OK,0,2026-06-20 17:37:03,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://aussie55.com,,urls,Redirect,0,2026-06-20 17:37:12,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://richpokies.com,RICHPOKIES,urls,Method Not Allowed,0,2026-06-22 22:48:30,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://crown69.co,CROWN69,urls,OK,0,2026-08-18 03:39:22,2026-06-12 11:16:53,2026-08-17 06:20:49,65.8,7,2,0,0,2,2400.0,400.0,740.0,372.64,53.23,0,0.0,602.7,56.0,0.0,0.106,0.0,0,154.3,560.7,25.801,25.8,53.23,53.23,0.0,0.00,0.030,5.66,0,,
https://penguinwin.com,,urls,Error,0,2026-06-20 17:39:06,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://au55.co,Au55,urls,OK,0,2026-06-20 17:37:01,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://jaws68.com,JAWS68™ The Ultimate Sports & Pokies in Australia,urls,OK,0,2026-08-23 16:40:47,2026-06-12 11:17:13,2026-06-12 11:17:13,0.0,5,2,0,0,1,17.2,5.7,11.0,104.86,20.97,0,0.0,134.5,210.6,0.0,,0.0,0,1733.4,121.3,15.172,15.2,20.97,20.97,0.0,0.00,,,0,,
https://ezaud.com,EzAud (AUD),urls,OK,0,2026-08-23 16:41:15,2026-06-12 11:17:20,2026-06-12 11:17:20,0.0,3,2,0,0,1,25.0,12.5,15.0,2.84,0.95,0,0.0,186.0,17.7,0.0,,0.0,0,1733.4,168.3,18.333,18.3,0.95,0.95,0.0,0.00,,,0,,
https://33spins.com,33SPINS / THE BEST ONLINE POKIES IN AUSTRALIA,urls,Error,0,2026-08-18 03:43:39,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://aawin68.com,,urls,Redirect,0,2026-06-20 17:36:52,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://luckyozzie1.com,,urls,Error,0,2026-06-20 11:55:27,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://starspin996.com,StarSpin996,urls,OK,0,2026-08-18 03:40:12,2026-06-12 11:17:46,2026-08-17 10:58:41,66.0,5,1,0,0,2,30.0,15.0,20.0,2.98,0.60,0,0.0,330.0,18.0,0.0,0.076,0.0,0,149.7,312.0,50.000,50.0,0.60,0.60,0.0,0.00,0.030,0.05,0,,
https://sega99aud.com,,urls,Error,0,2026-06-20 17:39:34,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://mrpay9.com,MrPay9 (AUD),urls,OK,0,2026-06-20 17:38:43,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://deep668.co,KINGPOKIES8,urls,OK,0,2026-06-20 17:37:43,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://ispeed88au.com,ISPEED88,urls,Redirect,0,2026-08-23 16:40:57,2026-06-12 11:18:31,2026-06-12 12:06:57,0.0,3,1,0,0,1,288.0,96.0,100.0,24.02,8.01,0,0.0,558.7,15.0,0.0,89.195,0.0,0,1732.6,543.7,5.718,5.7,8.01,8.01,0.0,0.01,29.732,714.18,0,,
https://play99au.com,Play99 Aus Online Pokies,urls,OK,0,2026-08-23 16:41:04,2026-06-12 11:18:40,2026-06-17 08:49:25,4.9,2,1,0,0,2,36.9,18.4,18.9,4.04,2.02,0,0.0,294.0,19.0,0.0,0.408,0.0,0,1615.9,275.0,16.074,16.1,2.02,2.02,0.0,0.00,0.408,0.83,0,,
https://aus2u.com,Aus2u,urls,OK,0,2026-08-23 16:41:17,2026-06-12 11:18:48,2026-06-19 16:52:33,7.2,9,3,0,0,4,744.0,106.3,579.0,5.90,0.66,0,0.0,2189.8,16.6,0.0,1.245,0.0,0,1559.8,2173.2,32.629,32.6,0.66,0.66,0.0,0.01,0.553,0.82,0,,
https://ezspin68.vip,Ezspin68,urls,OK,0,2026-08-23 16:41:22,2026-06-12 11:18:57,2026-06-12 11:18:57,0.0,2,1,0,0,1,209.0,104.5,199.0,2.97,1.49,0,0.0,1494.5,10.0,0.0,,0.0,0,1733.4,1484.5,55.000,55.0,1.49,1.49,0.0,0.00,,,0,,
https://7pokies.com,7POKIES,urls,Error,0,2026-08-18 03:41:58,2026-06-12 11:19:05,2026-06-12 11:19:05,0.0,1,1,0,0,1,5.0,5.0,5.0,0.16,0.16,0,0.0,500.0,20.0,0.0,,0.0,0,1733.4,480.0,100.000,100.0,0.16,0.16,0.0,0.00,,,0,,
https://ilovejili.net,,urls,Error,0,2026-06-20 17:38:11,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://kingdom9aus.com,Kingdom9,urls,Redirect,0,2026-08-18 03:40:42,2026-06-12 11:19:17,2026-06-12 11:19:17,0.0,1,1,0,0,1,0.0,,,0.61,0.61,0,0.0,100.0,20.0,0.0,,0.0,0,1733.4,80.0,,,0.61,0.61,0.0,0.00,,,0,,
https://fatchoy66.club,Fatchoy66 Online Pokies | AtmosGroup Partnership,urls,Error,0,2026-08-18 03:43:04,2026-06-12 11:19:25,2026-06-12 11:19:25,0.0,1,1,0,0,1,0.0,,,0.07,0.07,0,0.0,1066.0,16.0,0.0,,0.0,0,1733.4,1050.0,,,0.07,0.07,0.0,0.00,,,0,,
https://ijoker88au.com,IJOKER88,urls,OK,0,2026-08-23 16:40:40,2026-06-12 11:19:33,2026-08-23 16:40:40,72.2,5,1,1,0,3,339.0,67.8,100.0,116.12,23.22,0,0.0,415.2,69.6,0.0,0.069,0.2,1,0.0,460.8,6.008,4.8,23.22,23.22,0.0,0.00,0.042,1.61,1,,
https://topspin.one,,urls,Error,0,2026-06-20 17:39:54,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://candymommy.co,CANDYMOMMY,urls,OK,0,2026-08-23 16:41:21,2026-06-12 11:20:16,2026-06-12 11:20:16,0.0,3,2,0,0,1,225.0,75.0,200.0,3.09,1.03,0,0.0,1566.7,11.7,0.0,,0.0,0,1733.4,1555.0,27.778,27.8,1.03,1.03,0.0,0.00,,,0,,
https://mb9au.net,MB9AU Online Slots,urls,Error,0,2026-08-18 03:42:59,2026-06-12 11:20:24,2026-06-16 02:13:37,3.6,1,1,0,0,1,0.0,,,0.15,0.15,0,0.0,188.0,18.0,0.0,0.276,0.0,0,1646.5,170.0,,,0.15,0.15,0.0,3.62,0.276,0.04,0,,
https://toystory9au.com,ToyStory9,urls,OK,0,2026-06-19 16:59:27,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://auboss.co,AU BOSS,urls,Error,0,2026-08-18 03:41:03,2026-06-12 11:20:40,2026-06-12 11:31:06,0.0,2,1,0,0,1,12.0,6.0,10.0,0.68,0.34,0,0.0,300.0,15.0,0.0,276.038,0.0,0,1733.2,285.0,50.000,50.0,0.34,0.34,0.0,0.00,138.019,93.34,0,,
https://bigboss88.vip,BIGBOSS,urls,Error,0,2026-08-18 03:42:17,2026-06-12 11:20:47,2026-06-12 11:20:47,0.0,1,1,0,0,1,0.0,,,0.04,0.04,0,0.0,108.0,10.0,0.0,,0.0,0,1733.3,98.0,,,0.04,0.04,0.0,0.00,,,0,,
https://pokies2u.com,,urls,Blocked,0,2026-06-20 17:39:07,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://kangaroo88.com,Kangaroo88,urls,Redirect,0,2026-08-18 03:40:49,2026-06-12 11:21:01,2026-06-12 12:10:01,0.0,3,1,0,0,1,13.9,6.9,10.9,0.98,0.33,0,0.0,200.0,26.0,10.0,88.163,0.0,0,1732.5,207.3,36.765,33.4,0.33,0.21,0.0,0.01,29.388,28.83,0,,
https://spinsage33.com,,urls,Error,0,2026-06-20 17:39:24,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://onewin9.com,ONEWIN9,urls,Error,0,2026-08-18 02:32:33,2026-06-12 11:21:14,2026-06-12 11:21:14,0.0,1,1,0,0,1,0.0,,,0.43,0.43,0,0.0,80.0,10.0,0.0,,0.0,0,1733.3,70.0,,,0.43,0.43,0.0,0.00,,,0,,
https://ninjaturtle.vip,,urls,Redirect,0,2026-06-20 17:38:54,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://jackpotmate88.com,JackpotMate88,urls,OK,0,2026-06-19 16:58:11,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://cocspin.com,,urls,Redirect,0,2026-06-20 17:37:31,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://sapphireaud.com,SAPPHIRE,urls,Error,0,2026-08-18 02:30:36,2026-06-12 11:21:40,2026-08-17 10:59:10,66.0,5,2,0,0,3,17.8,4.4,7.8,1.44,0.29,0,0.0,345.4,8.0,0.0,0.076,0.0,0,149.7,337.4,53.333,53.3,0.29,0.29,0.0,0.00,0.045,0.02,0,,
https://jk123au.com,Gday123 Australia,urls,Error,0,2026-08-18 03:41:51,2026-06-12 11:21:47,2026-06-16 02:06:24,3.6,2,1,0,0,2,7.0,7.0,7.0,0.47,0.23,0,0.0,225.0,22.5,0.0,0.553,0.0,0,1646.6,202.5,50.000,50.0,0.23,0.23,0.0,0.02,0.553,0.13,0,,
https://aussie8.net,,urls,Error,0,2026-06-20 17:37:10,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://betzilla88.com,Betzilla,urls,OK,0,2026-06-22 22:48:53,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://win29.club,WIN29,urls,Error,0,2026-08-18 03:42:11,2026-06-12 11:22:07,2026-06-12 11:22:07,0.0,1,1,0,0,1,0.0,,,0.14,0.14,0,0.0,88.0,10.0,0.0,,0.0,0,1733.3,78.0,,,0.14,0.14,0.0,0.00,,,0,,
https://eq9au.com,EQ9,urls,Error,0,2026-08-18 03:41:13,2026-06-12 11:22:13,2026-06-12 11:22:13,0.0,2,1,0,0,1,0.0,,,0.49,0.24,0,0.0,394.0,20.0,0.0,,0.0,0,1733.3,374.0,,,0.24,0.24,0.0,0.00,,,0,,
https://auspin8.com,,urls,Error,0,2026-06-22 22:48:33,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://mrbet9au.info,MrBet9au,urls,Error,0,2026-08-18 02:30:21,2026-06-12 11:22:23,2026-06-12 12:06:08,0.0,2,1,0,0,1,888.0,888.0,888.0,3.24,1.62,0,0.0,4484.0,10.0,0.0,65.829,0.0,0,1732.6,4474.0,10.009,10.0,1.62,1.62,0.0,0.02,32.914,106.73,0,,
https://crackspin.com,,urls,Redirect,0,2026-06-20 17:37:34,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://aucloud9.com,Cloud9,urls,Error,0,2026-08-18 03:41:29,2026-06-12 11:22:36,2026-06-12 11:22:36,0.0,1,1,0,0,1,9.0,9.0,9.0,0.23,0.23,0,0.0,700.0,20.0,0.0,,0.0,0,1733.3,680.0,77.778,77.8,0.23,0.23,0.0,0.00,,,0,,
https://sure66.com,sureWin66 (AUD),urls,OK,0,2026-06-19 16:59:21,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://unitedau.com,UnitedAu,urls,OK,0,2026-08-23 16:40:33,2026-06-12 11:22:51,2026-08-17 06:21:11,65.8,8,3,0,0,2,184.5,23.1,88.0,122.28,15.28,0,0.0,492.9,247.9,0.0,0.122,0.0,0,154.3,465.4,29.988,30.0,15.28,15.28,0.0,0.00,0.030,1.86,0,,
https://iau9.com,BonzaWin (AUD),urls,OK,0,2026-08-18 02:29:33,2026-06-12 11:23:00,2026-06-12 11:23:00,0.0,2,1,0,0,1,19.0,9.5,10.0,1.66,0.83,0,0.0,249.0,15.0,0.0,,0.0,0,1733.3,234.0,26.561,26.6,0.83,0.83,0.0,0.00,,,0,,
https://luna8.co,Luna8,urls,OK,0,2026-06-20 17:38:30,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://efa99aus.com,EFA99AUS,urls,Redirect,0,2026-08-18 03:39:42,2026-06-12 11:23:17,2026-06-12 11:23:17,0.0,3,1,0,0,1,888.5,444.2,888.0,106.41,35.47,0,0.0,4488.0,340.0,0.0,,0.0,0,1733.3,4478.0,10.009,10.0,35.47,35.47,0.0,0.00,,,0,,
https://payday247.net,,urls,Redirect,0,2026-06-20 11:58:39,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://emu668.co,,urls,Redirect,0,2026-06-22 22:48:56,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://eway7.com,,urls,Error,0,2026-06-20 11:50:58,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://kingpay77au.com,,urls,Error,0,2026-06-20 11:54:39,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://diceau.online,SOLIDLUCK33,urls,Redirect,0,2026-06-20 17:37:33,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://mansion7.fun,AX99 AUS,urls,Redirect,0,2026-06-20 11:56:00,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://strawberry96.com,,urls,Error,0,2026-06-20 17:39:38,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://ex77au.com,,urls,Redirect,0,2026-06-20 11:51:02,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://irich88.co,,urls,Redirect,0,2026-06-20 17:38:32,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://imperium9.com,,urls,Error,0,2026-06-20 11:53:36,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://opera777.co,TAXIS33 - VIP Platform,urls,Redirect,0,2026-06-20 17:39:27,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://thestar.asia,TheStar,urls,OK,0,2026-08-23 16:41:04,2026-06-12 11:24:46,2026-08-17 06:21:16,65.8,2,1,0,0,2,1165.0,582.5,777.0,7.63,3.82,0,0.0,5832.5,20.0,0.0,0.030,0.0,0,154.3,5812.5,10.015,10.0,3.82,3.82,0.0,0.00,0.030,0.12,0,,
https://queenau.com,,urls,Error,0,2026-06-20 17:39:11,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://decho34.com,Decho34,urls,Error,0,2026-08-18 02:30:39,2026-06-12 11:24:57,2026-06-12 11:24:57,0.0,2,1,0,0,1,16.0,8.0,10.0,0.85,0.43,0,0.0,390.0,23.0,0.0,,0.0,0,1733.3,367.0,52.000,52.0,0.43,0.43,0.0,0.00,,,0,,
https://mnp88.pro,,urls,Error,0,2026-06-20 11:57:11,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://ozplay.net,,urls,Error,0,2026-06-22 22:48:26,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://ssv96.com,SSV96,urls,Error,0,2026-08-18 03:42:40,2026-06-12 11:25:14,2026-06-12 11:25:14,0.0,1,1,0,0,1,0.0,,,0.09,0.09,0,0.0,200.0,30.0,0.0,,0.0,0,1733.3,170.0,,,0.09,0.09,0.0,0.00,,,0,,
