url,name,amount,maxwithdraw,minwithdraw,ratio,rollover,score
supreme777.com,Unlimited Bonus,5.0,0.0,0.0,0.0,0.0,500.0
slotmate88.com,New Share Bonus,5.0,0.0,0.0,0.0,0.0,500.0
slotmate88.com,5% Unlimited,5.0,0.0,0.0,0.0,2.0,500.0
ss9au.net,Weekly Rescue 5%,5.0,0.0,0.0,0.0,0.0,500.0
vip77.club,⭐ VIP77 ⭐ DOWNLINE COMMISSION,5.0,0.0,0.0,0.0,0.0,500.0
crown777au.com,UNLIMITED BONUS,5.0,0.0,0.0,0.0,0.0,500.0
crown777au.com,FREE SHARE BONUS,5.0,0.0,0.0,0.0,0.0,500.0
rolex66.vip,SHARE & FREE,5.0,0.0,0.0,0.0,0.0,500.0
pokies4bet.com,UNLIMITED BONUS,5.0,0.0,0.0,0.0,0.0,500.0
betworld96au.com,VIP BRONZE,5.0,0.0,0.0,0.0,5.0,500.0
live77bet.com,APP EXTRA BONUS,5.0,0.0,0.0,0.0,0.0,500.0
mrpokies9.com,VIP SOCIAL BONUS,5.0,0.0,0.0,0.0,0.0,500.0
cuntwin.com,5% Unlimited,5.0,0.0,0.0,0.0,2.0,500.0
betmeth.com,5% Unlimited,5.0,0.0,0.0,0.0,2.0,500.0
ipay9aud.com,WEEKLY REBATE (losscredit),5.0,0.0,0.0,0.0,3.0,500.0
tab99au.com,Weekly Downline Commision,5.0,0.0,0.0,0.0,0.0,500.0
v6aus.com,⭐️ᴠɪᴘ⭐️,5.0,0.0,0.0,0.0,0.0,500.0
aus4win.com,Weekly Rescue 5%,5.0,0.0,0.0,0.0,0.0,500.0
intensityaus.com,Unlimited Bonus (Slots),5.0,0.0,0.0,0.0,0.0,500.0
intensityaus.com,Unlimited Bonus (Live),5.0,0.0,0.0,0.0,0.0,500.0
intensityaus.com,Daily Bonus (Sportbook),5.0,0.0,0.0,0.0,0.0,500.0
icebet888.com,Unlimited Slot Bonus 5%,5.0,0.0,0.0,0.0,3.0,500.0
zebra88.club,Share Free,5.0,0.0,0.0,0.0,0.0,500.0
deespin.com,New Share Bonus,5.0,0.0,0.0,0.0,0.0,500.0
deespin.com,5% Unlimited,5.0,0.0,0.0,0.0,2.0,500.0
nightclubaus.com,Share Free 5,5.0,0.0,0.0,0.0,10.0,500.0
rugby77.com,Join Our Social Media,5.0,0.0,0.0,0.0,0.0,500.0
royalaud.com,Weekly Commission,5.0,0.0,0.0,0.0,0.0,500.0
vv88aud.io,DEPOSIT $10 X 6 FREE,5.0,0.0,0.0,0.0,0.0,500.0
ozreel88.com,FREEBIES,5.0,0.0,0.0,0.0,0.0,500.0
gold77au.com,Join Our Social Media,5.0,0.0,0.0,0.0,0.0,500.0
gold77au.com,Telegram Bot Bonus,5.0,0.0,0.0,0.0,0.0,500.0
class777.com,SATURDAY VIP I FREE,5.0,0.0,0.0,0.0,5.0,500.0
vip99.com,Downline Commission,5.0,0.0,0.0,0.0,0.0,500.0
onyxaud.com,Offical Partner Free!,5.0,0.0,0.0,0.0,0.0,500.0
legit99.com,New Share Bonus,5.0,0.0,0.0,0.0,0.0,500.0
legit99.com,5% Unlimited,5.0,0.0,0.0,0.0,2.0,500.0
winx96.com,ꜱᴀᴛᴜʀᴅᴀʏ ᴠɪᴘ Ⅰ ꜰʀᴇᴇ,5.0,0.0,0.0,0.0,5.0,500.0
megabet26.com,Slot Unlimited,5.0,0.0,0.0,0.0,1.0,500.0
megabet26.com,Daily Deposit 100 Bonus,5.0,0.0,0.0,0.0,0.0,500.0
tnt99au.com,Join Our Social Media,5.0,0.0,0.0,0.0,0.0,500.0
mee88aus.com,10x2 Stack,4.0,0.0,0.0,0.0,0.0,400.0
aucloud9.com,Free Share Bonus,4.0,0.0,0.0,0.0,5.0,400.0
richman96.com,Free Share Bonus,4.0,0.0,0.0,0.0,5.0,400.0
live77bet.com,Free Share Bonus,4.0,0.0,0.0,0.0,5.0,400.0
betmeth.com,New Share Bonus,4.0,0.0,0.0,0.0,0.0,400.0
weplay88.com,FREE 365 DAY,4.0,0.0,0.0,0.0,0.0,400.0
megabet26.com,Share & Invite,4.0,0.0,0.0,0.0,0.0,400.0
cr33au.com,2nd Deposit $10 Free,3.33,0.0,0.0,0.0,0.0,333.0
aucloud9.com,FREE DAILY 3 AUD,3.0,0.0,0.0,0.0,0.0,300.0
aucloud9.com,APP Extra Free Bonus,3.0,0.0,0.0,0.0,0.0,300.0
ubet66aus.com,App Bonus Free,3.0,0.0,0.0,0.0,0.0,300.0
venus55.com,SHARE FREE 3$,3.0,0.0,0.0,0.0,0.0,300.0
richman96.com,App Extra Free Bonus,3.0,0.0,0.0,0.0,0.0,300.0
keno99.com,Weekly Winloss Rebate 3%,3.0,0.0,0.0,0.0,3.0,300.0
cuntwin.com,New Share Bonus,3.0,0.0,0.0,0.0,0.0,300.0
pokies33au.com,Share Bonus,3.0,0.0,0.0,0.0,1.0,300.0
pokies33au.com,Daily Deposit,3.0,0.0,0.0,0.0,0.0,300.0
fortune88au.com,FREE CHIP 3$,3.0,0.0,0.0,0.0,1.0,300.0
in8.one,Daily Rollover Rebate,3.0,0.0,0.0,0.0,1.0,300.0
nightclubaus.com,Referral bonus,3.0,0.0,0.0,0.0,0.0,300.0
vv88aud.io,DEPOSIT $10 X 3 FREE,3.0,0.0,0.0,0.0,0.0,300.0
cyberpunk369.com,Loss Downline First Deposit,3.0,0.0,0.0,0.0,3.0,300.0
cr33au.com,Winloss Rebate 2.99%,2.99,0.0,0.0,0.0,3.0,299.0
v8au.com,DAILY ROLLERS 1,2.88,0.0,0.0,0.0,0.0,288.0
intensityaus.com,Extra Money No.1 (Daily),2.88,0.0,0.0,0.0,0.0,288.0
live77bet.com,FREE DAILY AUD,2.77,0.0,0.0,0.0,0.0,277.0
cr33au.com,1st Deposit $10 Free,2.33,0.0,0.0,0.0,0.0,233.0
methking.com,New Share Bonus,2.0,0.0,0.0,0.0,0.0,200.0
goldencrown96.com,FREE CREDIT 365DAYloss credit,2.0,0.0,0.0,0.0,0.0,200.0
fuckingmeth.com,New Share Bonus,2.0,0.0,0.0,0.0,0.0,200.0
intensityaus.com,Apps Bonus,2.0,0.0,0.0,0.0,0.0,200.0
intensityaus.com,Share Bonus,2.0,0.0,0.0,0.0,0.0,200.0
ozreel88.com,WINNING REWARDS,2.0,0.0,0.0,0.0,4.0,200.0
betworld96au.com,⭐LOSSCREDIT⭐,1.8,0.0,0.0,0.0,2.0,180.0
we1winau.com,Daily Rollover Rebate 1%,1.0,0.0,0.0,0.0,1.0,100.0
southern9.com,DAILY REBATE,1.0,0.0,0.0,0.0,0.0,100.0
keno99.com,Daily Rollover Rebate 1%,1.0,0.0,0.0,0.0,3.0,100.0
bs22au.com,DAILY ROLLOVER REBATE,1.0,0.0,0.0,0.0,0.0,100.0
bn8aus.com,DEPOSIT REBATE,1.0,0.0,0.0,0.0,0.0,100.0
u88aud.com,Daily Rollover Rebate 1%,1.0,0.0,0.0,0.0,1.0,100.0
king88pokies.com,Share & Free,8.0,20.0,80.0,10.0,0.0,16.0
cashnet99.com,[App] Daily Free Credit,20.0,10.0,500.0,25.0,0.0,8.0
ubet96.com,APP BONUS,10.0,19.0,289.0,28.9,0.0,6.57
penguin88.club,SHARE BONUS,1.0,20.0,15.0,15.0,0.0,1.33
onyxaud.com,Daily Free,4.0,0.05,100.0,25.0,0.0,0.01
